,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,ticker
35928,2021-12-05 06:00:00,49686.11,49334.67,49498.74,1701.94,84260638.07,49587.18,direct,,BTC
35929,2021-12-05 07:00:00,49764.31,49340.3,49587.18,1418.84,70380452.54,49402.82,direct,,BTC
35930,2021-12-05 08:00:00,49666.62,49261.37,49402.82,1070.18,52975607.24,49573.54,direct,,BTC
35931,2021-12-05 09:00:00,49579.35,48837.7,49573.54,1651.1,81205184.88,49098.37,direct,,BTC
35932,2021-12-05 10:00:00,49509.57,48961.82,49098.37,1514.78,74698693.08,49361.95,direct,,BTC
35933,2021-12-05 11:00:00,49481.74,49100.49,49361.95,1370.0,67605286.94,49365.11,direct,,BTC
35934,2021-12-05 12:00:00,49761.62,49163.75,49365.11,1672.62,82855275.09,49465.45,direct,,BTC
35935,2021-12-05 13:00:00,49538.35,49242.05,49465.45,1860.6,91920346.04,49408.71,direct,,BTC
35936,2021-12-05 14:00:00,49437.52,48896.06,49408.71,2273.42,111639916.42,49023.13,direct,,BTC
35937,2021-12-05 15:00:00,49178.17,47840.63,49023.13,3927.05,189795214.41,48012.04,direct,,BTC
35938,2021-12-05 16:00:00,48770.36,47984.76,48012.04,2722.89,132038992.21,48562.9,direct,,BTC
35939,2021-12-05 17:00:00,49375.73,48464.96,48562.9,2393.75,117343984.45,49353.58,direct,,BTC
35940,2021-12-05 18:00:00,49405.29,49165.21,49353.58,1791.94,88293416.3,49182.09,direct,,BTC
35941,2021-12-05 19:00:00,49221.34,48400.23,49182.09,2310.16,112644768.85,48980.94,direct,,BTC
35942,2021-12-05 20:00:00,49103.28,48619.88,48980.94,1674.32,81903088.61,48927.81,direct,,BTC
35943,2021-12-05 21:00:00,49290.52,48601.93,48927.81,1654.94,81026760.39,49241.65,direct,,BTC
35944,2021-12-05 22:00:00,49332.76,48887.29,49241.65,1579.56,77597029.38,49325.96,direct,,BTC
35945,2021-12-05 23:00:00,49587.99,49101.66,49325.96,2357.53,116388773.2,49465.5,direct,,BTC
35946,2021-12-06 00:00:00,49511.72,48511.54,49465.5,2033.47,99444689.73,48833.23,direct,,BTC
35947,2021-12-06 01:00:00,49071.23,48356.54,48833.23,2082.4,101463568.44,48890.86,direct,,BTC
35948,2021-12-06 02:00:00,49211.45,48834.15,48890.86,1468.06,71928168.83,48947.05,direct,,BTC
35949,2021-12-06 03:00:00,49283.49,48903.69,48947.05,1393.85,68415895.83,49105.87,direct,,BTC
35950,2021-12-06 04:00:00,49355.83,49048.76,49105.87,1294.36,63682587.56,49060.98,direct,,BTC
35951,2021-12-06 05:00:00,49162.22,48757.55,49060.98,1457.42,71414352.61,48757.55,direct,,BTC
35952,2021-12-06 06:00:00,48818.27,48148.26,48757.55,1061.17,51479019.75,48231.77,direct,,BTC
35953,2021-12-06 07:00:00,48500.44,47823.54,48231.77,1752.94,84410900.62,48484.48,direct,,BTC
35954,2021-12-06 08:00:00,49444.71,47898.58,48484.48,3392.83,164832036.87,48251.89,direct,,BTC
35955,2021-12-06 09:00:00,48384.85,47260.2,48251.89,2961.15,141178926.12,47487.24,direct,,BTC
35956,2021-12-06 10:00:00,47852.13,47370.62,47487.24,1760.95,83865716.07,47548.17,direct,,BTC
35957,2021-12-06 11:00:00,48770.58,47270.37,47548.17,3873.23,186025277.64,48640.23,direct,,BTC
35958,2021-12-06 12:00:00,48857.65,48378.82,48640.23,1684.11,81858756.32,48546.08,direct,,BTC
35959,2021-12-06 13:00:00,48738.65,48072.47,48546.08,1524.24,73778592.05,48336.47,direct,,BTC
35960,2021-12-06 14:00:00,48610.76,47880.72,48336.47,2320.01,111854630.99,48227.27,direct,,BTC
35961,2021-12-06 15:00:00,48993.17,48073.51,48227.27,2479.83,120698860.11,48993.17,direct,,BTC
35962,2021-12-06 16:00:00,49244.96,48751.07,48993.17,2634.01,129149155.73,49183.2,direct,,BTC
35963,2021-12-06 17:00:00,49313.71,48980.08,49183.2,1820.07,89433376.93,49021.33,direct,,BTC
35964,2021-12-06 18:00:00,49273.17,48848.99,49021.33,1574.65,77244246.88,49236.01,direct,,BTC
35965,2021-12-06 19:00:00,49406.94,49132.07,49236.01,1580.83,77919725.53,49158.55,direct,,BTC
35966,2021-12-06 20:00:00,49286.65,48837.47,49158.55,1180.59,57985538.54,48891.6,direct,,BTC
35967,2021-12-06 21:00:00,50587.26,48863.82,48891.6,3382.67,168325256.47,50122.32,direct,,BTC
35968,2021-12-06 22:00:00,50982.58,50117.44,50122.32,3183.48,161325668.45,50842.15,direct,,BTC
35969,2021-12-06 23:00:00,50986.02,50360.84,50842.15,1979.31,100141171.85,50552.83,direct,,BTC
35970,2021-12-07 00:00:00,50826.9,50425.13,50552.83,1207.39,61144461.38,50735.44,direct,,BTC
35971,2021-12-07 01:00:00,51443.44,50445.82,50735.44,2183.86,111230364.35,50691.53,direct,,BTC
35972,2021-12-07 02:00:00,50926.93,50626.32,50691.53,984.06,49972757.38,50706.23,direct,,BTC
35973,2021-12-07 03:00:00,51052.75,50676.0,50706.23,952.79,48488191.79,51013.87,direct,,BTC
35974,2021-12-07 04:00:00,51264.01,50885.45,51013.87,937.45,47897721.24,50981.48,direct,,BTC
35975,2021-12-07 05:00:00,51253.18,50909.1,50981.48,692.52,35369504.05,50946.24,direct,,BTC
35976,2021-12-07 06:00:00,51262.56,50944.27,50946.24,613.19,31334807.45,51214.12,direct,,BTC
35977,2021-12-07 07:00:00,51348.68,50891.14,51214.12,918.38,46918234.58,50972.03,direct,,BTC
35978,2021-12-07 08:00:00,51308.97,50902.08,50972.03,906.24,46334999.26,51276.54,direct,,BTC
35979,2021-12-07 09:00:00,51577.37,51124.03,51276.54,1485.64,76320125.04,51321.62,direct,,BTC
35980,2021-12-07 10:00:00,51440.52,51187.61,51321.62,630.29,32334414.24,51378.66,direct,,BTC
35981,2021-12-07 11:00:00,51553.0,51330.27,51378.66,991.42,50986066.44,51526.69,direct,,BTC
35982,2021-12-07 12:00:00,51586.07,50691.62,51526.69,1736.74,88642551.63,50971.94,direct,,BTC
35983,2021-12-07 13:00:00,51136.14,50887.96,50971.94,989.15,50453287.6,50979.33,direct,,BTC
35984,2021-12-07 14:00:00,51587.17,50896.6,50979.33,1775.3,90989027.66,51527.95,direct,,BTC
35985,2021-12-07 15:00:00,51953.27,51453.73,51527.95,2385.27,123406848.18,51776.8,direct,,BTC
35986,2021-12-07 16:00:00,51913.07,51173.96,51776.8,1565.19,80665707.25,51391.23,direct,,BTC
35987,2021-12-07 17:00:00,51409.12,50924.75,51391.23,1333.55,68201819.05,51056.29,direct,,BTC
35988,2021-12-07 18:00:00,51209.66,50966.47,51056.29,936.07,47801458.93,50975.6,direct,,BTC
35989,2021-12-07 19:00:00,51217.9,50734.69,50975.6,1066.37,54362428.57,50917.62,direct,,BTC
35990,2021-12-07 20:00:00,51032.47,50210.88,50917.62,1931.18,97575923.48,50455.14,direct,,BTC
35991,2021-12-07 21:00:00,50865.36,50409.75,50455.14,1093.45,55391151.77,50526.2,direct,,BTC
35992,2021-12-07 22:00:00,50623.15,50083.33,50526.2,1067.31,53705587.48,50278.13,direct,,BTC
35993,2021-12-07 23:00:00,50735.93,50196.04,50278.13,923.76,46637137.87,50633.01,direct,,BTC
35994,2021-12-08 00:00:00,50773.32,50375.89,50633.01,684.19,34608548.49,50753.07,direct,,BTC
35995,2021-12-08 01:00:00,50833.57,50404.36,50753.07,785.6,39803692.4,50458.88,direct,,BTC
35996,2021-12-08 02:00:00,50733.9,50367.19,50458.88,651.86,32958892.42,50374.89,direct,,BTC
35997,2021-12-08 03:00:00,50506.8,50150.34,50374.89,631.64,31801266.25,50166.38,direct,,BTC
35998,2021-12-08 04:00:00,50443.31,50120.64,50166.38,770.83,38735471.86,50259.69,direct,,BTC
35999,2021-12-08 05:00:00,50583.27,50191.02,50259.69,597.56,30140321.72,50452.88,direct,,BTC
36000,2021-12-08 06:00:00,50741.25,50450.07,50452.88,459.58,23276537.87,50672.49,direct,,BTC
36001,2021-12-08 07:00:00,50692.22,50442.17,50672.49,460.8,23291410.52,50528.2,direct,,BTC
36002,2021-12-08 08:00:00,50657.67,50342.11,50528.2,830.65,41926341.65,50451.13,direct,,BTC
36003,2021-12-08 09:00:00,50567.97,50187.93,50451.13,565.44,28497333.46,50189.39,direct,,BTC
36004,2021-12-08 10:00:00,50359.92,49263.68,50189.39,2240.29,111415415.05,49277.2,direct,,BTC
36005,2021-12-08 11:00:00,49439.96,48920.17,49277.2,2404.1,118182711.77,49236.29,direct,,BTC
36006,2021-12-08 12:00:00,49339.38,48711.85,49236.29,1747.65,85690294.0,49284.55,direct,,BTC
36007,2021-12-08 13:00:00,49403.97,49037.39,49284.55,1106.3,54503526.27,49093.86,direct,,BTC
36008,2021-12-08 14:00:00,51028.58,48993.48,49093.86,2838.21,142306261.66,50787.88,direct,,BTC
36009,2021-12-08 15:00:00,51215.6,50536.87,50787.88,1297.92,65983789.2,50675.86,direct,,BTC
36010,2021-12-08 16:00:00,50807.75,50239.32,50675.86,1280.97,64695587.72,50476.95,direct,,BTC
36011,2021-12-08 17:00:00,50525.4,50234.81,50476.95,813.45,40982478.06,50310.21,direct,,BTC
36012,2021-12-08 18:00:00,50718.11,50121.5,50310.21,1114.93,56216133.35,50603.75,direct,,BTC
36013,2021-12-08 19:00:00,50901.6,50364.6,50603.75,1157.46,58578901.32,50474.93,direct,,BTC
36014,2021-12-08 20:00:00,50904.21,50377.54,50474.93,962.73,48781229.1,50759.49,direct,,BTC
36015,2021-12-08 21:00:00,50845.83,50530.21,50759.49,761.02,38581059.56,50632.36,direct,,BTC
36016,2021-12-08 22:00:00,50852.13,50130.51,50632.36,800.2,40426422.31,50236.63,direct,,BTC
36017,2021-12-08 23:00:00,50616.96,50231.79,50236.63,768.8,38791444.27,50513.04,direct,,BTC
36018,2021-12-09 00:00:00,50829.41,50382.61,50513.04,1006.3,50951602.94,50467.09,direct,,BTC
36019,2021-12-09 01:00:00,50530.46,50208.74,50467.09,1042.18,52505870.24,50233.58,direct,,BTC
36020,2021-12-09 02:00:00,50326.33,49685.82,50233.58,1651.55,82487716.76,49938.59,direct,,BTC
36021,2021-12-09 03:00:00,49972.1,49503.37,49938.59,832.45,41422456.92,49565.68,direct,,BTC
36022,2021-12-09 04:00:00,49845.77,49487.26,49565.68,569.01,28287162.04,49845.72,direct,,BTC
36023,2021-12-09 05:00:00,49916.4,49685.03,49845.72,486.26,24218458.08,49814.17,direct,,BTC
36024,2021-12-09 06:00:00,49894.39,49538.39,49814.17,690.54,34328849.68,49655.65,direct,,BTC
36025,2021-12-09 07:00:00,50351.22,49268.22,49655.65,1554.29,77459250.67,50059.84,direct,,BTC
36026,2021-12-09 08:00:00,50060.81,49305.59,50059.84,940.66,46680332.8,49549.24,direct,,BTC
36027,2021-12-09 09:00:00,49573.43,48963.41,49549.24,1531.96,75383416.36,49238.25,direct,,BTC
36028,2021-12-09 10:00:00,49438.08,48957.02,49238.25,851.22,41863240.13,49357.43,direct,,BTC
36029,2021-12-09 11:00:00,49450.74,49073.08,49357.43,915.67,45056559.62,49213.98,direct,,BTC
36030,2021-12-09 12:00:00,49638.0,49009.41,49213.98,1103.23,54418167.1,49445.43,direct,,BTC
36031,2021-12-09 13:00:00,49452.62,49100.25,49445.43,855.7,42166645.68,49378.43,direct,,BTC
36032,2021-12-09 14:00:00,49476.51,48544.82,49378.43,2588.49,126643133.18,48611.43,direct,,BTC
36033,2021-12-09 15:00:00,48797.44,48133.6,48611.43,3398.62,164630272.51,48497.66,direct,,BTC
36034,2021-12-09 16:00:00,48855.3,48266.03,48497.66,1619.76,78633551.76,48561.43,direct,,BTC
36035,2021-12-09 17:00:00,48733.48,48183.53,48561.43,1108.41,53809553.96,48216.71,direct,,BTC
36036,2021-12-09 18:00:00,48375.1,47534.41,48216.71,3410.53,163233859.88,47767.16,direct,,BTC
36037,2021-12-09 19:00:00,48019.3,47594.55,47767.16,1917.87,91693199.17,47639.51,direct,,BTC
36038,2021-12-09 20:00:00,47727.97,47347.73,47639.51,2649.81,125894906.77,47687.18,direct,,BTC
36039,2021-12-09 21:00:00,48161.42,47600.69,47687.18,1479.21,70819570.0,48000.39,direct,,BTC
36040,2021-12-09 22:00:00,48405.53,47733.67,48000.39,1231.26,59226064.27,47935.2,direct,,BTC
36041,2021-12-09 23:00:00,48255.11,47577.43,47935.2,1037.48,49742335.19,47593.85,direct,,BTC
36042,2021-12-10 00:00:00,48737.63,47475.13,47593.85,2386.24,114841566.7,48018.28,direct,,BTC
36043,2021-12-10 01:00:00,48557.06,47819.23,48018.28,1382.7,66688272.28,48450.7,direct,,BTC
36044,2021-12-10 02:00:00,48734.56,48330.96,48450.7,904.21,43893305.14,48557.01,direct,,BTC
36045,2021-12-10 03:00:00,48594.52,48257.62,48557.01,596.82,28893502.01,48405.68,direct,,BTC
36046,2021-12-10 04:00:00,48560.91,48214.9,48405.68,498.65,24126205.15,48214.9,direct,,BTC
36047,2021-12-10 05:00:00,48371.36,48086.35,48214.9,514.37,24802531.44,48277.43,direct,,BTC
36048,2021-12-10 06:00:00,48442.49,47871.51,48277.43,716.75,34525918.69,47895.69,direct,,BTC
36049,2021-12-10 07:00:00,48042.79,47586.47,47895.69,2167.85,103712842.19,47678.77,direct,,BTC
36050,2021-12-10 08:00:00,48188.12,47649.11,47678.77,1074.21,51499314.38,48131.6,direct,,BTC
36051,2021-12-10 09:00:00,48498.23,47909.56,48131.6,987.44,47627606.29,48388.38,direct,,BTC
36052,2021-12-10 10:00:00,48501.75,48173.97,48388.38,670.17,32389208.18,48238.2,direct,,BTC
36053,2021-12-10 11:00:00,48739.36,48236.75,48238.2,1104.95,53612395.97,48716.15,direct,,BTC
36054,2021-12-10 12:00:00,49222.11,48699.39,48716.15,1448.44,71002399.55,49115.85,direct,,BTC
36055,2021-12-10 13:00:00,50047.85,48889.88,49115.85,2636.65,130877609.81,49637.55,direct,,BTC
36056,2021-12-10 14:00:00,49856.72,48209.13,49637.55,3142.45,154096118.57,48330.2,direct,,BTC
36057,2021-12-10 15:00:00,48595.99,47788.35,48330.2,2891.3,139315050.06,47985.28,direct,,BTC
36058,2021-12-10 16:00:00,47989.5,47321.54,47985.28,4250.19,202361258.47,47562.22,direct,,BTC
36059,2021-12-10 17:00:00,47769.96,47325.92,47562.22,1875.5,89177645.75,47733.8,direct,,BTC
36060,2021-12-10 18:00:00,48328.36,47665.37,47733.8,1912.72,91819397.06,47847.94,direct,,BTC
36061,2021-12-10 19:00:00,48222.73,47697.12,47847.94,1415.95,67901552.19,48138.18,direct,,BTC
36062,2021-12-10 20:00:00,48469.14,48124.35,48138.18,1462.9,70638816.82,48429.5,direct,,BTC
36063,2021-12-10 21:00:00,48520.2,47853.22,48429.5,1672.68,80708325.28,47969.96,direct,,BTC
36064,2021-12-10 22:00:00,48112.08,47492.99,47969.96,1204.54,57608901.15,47536.59,direct,,BTC
36065,2021-12-10 23:00:00,47818.68,46989.42,47536.59,2610.05,123498128.02,47191.14,direct,,BTC
36066,2021-12-11 00:00:00,48448.87,46829.85,47191.14,4170.08,198520167.18,47773.24,direct,,BTC
36067,2021-12-11 01:00:00,48269.34,47694.13,47773.24,948.53,45541228.84,47949.61,direct,,BTC
36068,2021-12-11 02:00:00,48272.95,47933.65,47949.61,767.08,36905640.24,48269.56,direct,,BTC
36069,2021-12-11 03:00:00,48679.26,48203.39,48269.56,1053.56,51055367.29,48337.38,direct,,BTC
36070,2021-12-11 04:00:00,48625.8,48302.16,48337.38,623.22,30187210.98,48572.37,direct,,BTC
36071,2021-12-11 05:00:00,48615.34,48233.46,48572.37,1054.95,51102956.5,48340.67,direct,,BTC
36072,2021-12-11 06:00:00,48887.39,48053.38,48340.67,1095.2,53053673.35,48069.56,direct,,BTC
36073,2021-12-11 07:00:00,48186.38,47822.77,48069.56,708.9,34055046.21,48068.99,direct,,BTC
36074,2021-12-11 08:00:00,48910.44,47908.29,48068.99,1497.29,72577997.75,48409.59,direct,,BTC
36075,2021-12-11 09:00:00,48654.61,48165.9,48409.59,811.43,39275283.12,48588.52,direct,,BTC
36076,2021-12-11 10:00:00,48619.13,48365.8,48588.52,539.9,26185171.43,48414.28,direct,,BTC
36077,2021-12-11 11:00:00,48481.48,48206.07,48414.28,418.84,20240250.9,48258.79,direct,,BTC
36078,2021-12-11 12:00:00,48597.4,48229.95,48258.79,498.89,24179117.04,48556.17,direct,,BTC
36079,2021-12-11 13:00:00,48910.74,48256.31,48556.17,997.75,48438785.62,48379.8,direct,,BTC
36080,2021-12-11 14:00:00,48568.83,48201.97,48379.8,574.17,27773211.73,48499.25,direct,,BTC
36081,2021-12-11 15:00:00,48791.83,48471.59,48499.25,657.69,31974915.08,48787.75,direct,,BTC
36082,2021-12-11 16:00:00,49291.1,48731.02,48787.75,1486.55,72890782.43,49021.77,direct,,BTC
36083,2021-12-11 17:00:00,49062.01,48619.82,49021.77,840.97,41087151.84,48724.06,direct,,BTC
36084,2021-12-11 18:00:00,48888.94,48594.55,48724.06,802.47,39095514.04,48704.81,direct,,BTC
36085,2021-12-11 19:00:00,48810.04,48412.17,48704.81,775.15,37696350.1,48424.16,direct,,BTC
36086,2021-12-11 20:00:00,48745.38,48412.77,48424.16,766.91,37260605.42,48592.07,direct,,BTC
36087,2021-12-11 21:00:00,48856.78,48438.25,48592.07,683.61,33206074.31,48815.01,direct,,BTC
36088,2021-12-11 22:00:00,49158.69,48685.27,48815.01,780.43,38160178.05,48866.36,direct,,BTC
36089,2021-12-11 23:00:00,49504.07,48831.64,48866.36,1840.9,90723924.78,49398.4,direct,,BTC
36090,2021-12-12 00:00:00,49710.93,49258.34,49398.4,1349.77,66777030.31,49366.28,direct,,BTC
36091,2021-12-12 01:00:00,49487.44,49069.87,49366.28,576.22,28399662.77,49217.28,direct,,BTC
36092,2021-12-12 02:00:00,49366.81,49064.96,49217.28,582.17,28642831.58,49080.62,direct,,BTC
36093,2021-12-12 03:00:00,49405.86,49078.25,49080.62,426.89,21019429.27,49344.92,direct,,BTC
36094,2021-12-12 04:00:00,49370.99,48870.74,49344.92,809.84,39781278.88,48903.32,direct,,BTC
36095,2021-12-12 05:00:00,49097.26,48877.81,48903.32,438.93,21510601.95,49005.98,direct,,BTC
36096,2021-12-12 06:00:00,49241.59,48981.57,49005.98,372.25,18281912.9,49195.68,direct,,BTC
36097,2021-12-12 07:00:00,49394.44,49127.99,49195.68,425.08,20942724.91,49338.89,direct,,BTC
36098,2021-12-12 08:00:00,49397.91,48995.8,49338.89,614.15,30194346.75,49003.26,direct,,BTC
36099,2021-12-12 09:00:00,49166.1,48773.39,49003.26,681.76,33374806.8,48855.83,direct,,BTC
36100,2021-12-12 10:00:00,48975.6,48689.25,48855.83,595.95,29100509.94,48956.75,direct,,BTC
36101,2021-12-12 11:00:00,49318.83,48886.27,48956.75,629.31,30920511.17,49172.15,direct,,BTC
36102,2021-12-12 12:00:00,49657.05,49151.39,49172.15,1325.79,65585223.94,49548.63,direct,,BTC
36103,2021-12-12 13:00:00,49911.11,49538.08,49548.63,875.74,43549100.69,49835.3,direct,,BTC
36104,2021-12-12 14:00:00,49952.57,49573.07,49835.3,714.89,35607022.48,49906.73,direct,,BTC
36105,2021-12-12 15:00:00,49948.02,49624.56,49906.73,628.91,31296074.22,49649.23,direct,,BTC
36106,2021-12-12 16:00:00,49922.11,49543.94,49649.23,975.86,48490925.34,49909.02,direct,,BTC
36107,2021-12-12 17:00:00,50443.63,49820.8,49909.02,3156.1,158320694.82,50286.11,direct,,BTC
36108,2021-12-12 18:00:00,50807.75,50285.57,50286.11,2483.06,125507942.22,50510.05,direct,,BTC
36109,2021-12-12 19:00:00,50612.69,50164.69,50510.05,870.26,43848456.42,50245.53,direct,,BTC
36110,2021-12-12 20:00:00,50580.81,50191.18,50245.53,887.06,44720756.2,50297.24,direct,,BTC
36111,2021-12-12 21:00:00,50330.72,49916.97,50297.24,699.76,35081586.78,49965.41,direct,,BTC
36112,2021-12-12 22:00:00,50353.6,49960.47,49965.41,811.43,40700396.31,50321.15,direct,,BTC
36113,2021-12-12 23:00:00,50393.2,50003.64,50321.15,615.56,30908522.72,50109.99,direct,,BTC
36114,2021-12-13 00:00:00,50215.42,49598.58,50109.99,1035.47,51648312.93,49664.21,direct,,BTC
36115,2021-12-13 01:00:00,49664.3,48610.59,49664.21,2280.4,112078605.73,48617.47,direct,,BTC
36116,2021-12-13 02:00:00,48905.89,48493.04,48617.47,1145.62,55835251.36,48816.93,direct,,BTC
36117,2021-12-13 03:00:00,49105.5,48739.7,48816.93,741.14,36247872.19,48903.46,direct,,BTC
36118,2021-12-13 04:00:00,49131.86,48802.07,48903.46,786.49,38518630.87,49070.01,direct,,BTC
36119,2021-12-13 05:00:00,49357.04,48898.24,49070.01,846.23,41573732.3,49274.71,direct,,BTC
36120,2021-12-13 06:00:00,49328.2,48922.95,49274.71,542.8,26666400.51,48985.67,direct,,BTC
36121,2021-12-13 07:00:00,49016.87,48636.57,48985.67,1153.53,56311791.36,48776.56,direct,,BTC
36122,2021-12-13 08:00:00,49200.66,48321.7,48776.56,2171.33,105894192.57,49068.56,direct,,BTC
36123,2021-12-13 09:00:00,49068.56,48746.11,49068.56,759.12,37113044.17,48908.99,direct,,BTC
36124,2021-12-13 10:00:00,48942.75,48560.13,48908.99,603.44,29412050.37,48724.8,direct,,BTC
36125,2021-12-13 11:00:00,48939.38,48619.78,48724.8,648.48,31646974.06,48884.46,direct,,BTC
36126,2021-12-13 12:00:00,49033.51,48574.15,48884.46,976.9,47657175.73,48608.18,direct,,BTC
36127,2021-12-13 13:00:00,48663.75,48204.32,48608.18,1685.78,81673579.94,48469.12,direct,,BTC
36128,2021-12-13 14:00:00,48469.12,47736.82,48469.12,3128.16,150087779.09,47962.52,direct,,BTC
36129,2021-12-13 15:00:00,47966.05,47045.56,47962.52,4060.25,192856729.06,47273.33,direct,,BTC
36130,2021-12-13 16:00:00,47551.12,46757.61,47273.33,4428.57,208648550.96,47158.47,direct,,BTC
36131,2021-12-13 17:00:00,47879.04,47086.83,47158.47,2985.15,141894852.73,47531.16,direct,,BTC
36132,2021-12-13 18:00:00,47686.11,47334.19,47531.16,1526.11,72475653.11,47478.8,direct,,BTC
36133,2021-12-13 19:00:00,47478.8,45800.52,47478.8,8849.74,410614772.44,46760.8,direct,,BTC
36134,2021-12-13 20:00:00,46982.01,46401.88,46760.8,3467.86,161889884.17,46637.26,direct,,BTC
36135,2021-12-13 21:00:00,46930.83,46278.23,46637.26,2155.22,100333559.2,46833.35,direct,,BTC
36136,2021-12-13 22:00:00,47263.56,46735.2,46833.35,1955.5,92090085.74,46913.12,direct,,BTC
36137,2021-12-13 23:00:00,47075.98,46604.6,46913.12,1510.84,70723698.82,46731.03,direct,,BTC
36138,2021-12-14 00:00:00,47233.69,46320.4,46731.03,2251.83,105224958.61,47034.04,direct,,BTC
36139,2021-12-14 01:00:00,47128.67,46625.47,47034.04,903.14,42339861.66,46918.06,direct,,BTC
36140,2021-12-14 02:00:00,47068.0,46721.46,46918.06,772.64,36227032.33,47051.06,direct,,BTC
36141,2021-12-14 03:00:00,47123.62,46800.84,47051.06,597.27,28054512.69,46974.23,direct,,BTC
36142,2021-12-14 04:00:00,47204.79,46918.97,46974.23,995.98,46881808.88,47017.51,direct,,BTC
36143,2021-12-14 05:00:00,47130.79,46707.04,47017.51,588.93,27646204.22,46711.25,direct,,BTC
36144,2021-12-14 06:00:00,46873.59,46368.03,46711.25,1181.2,55074463.86,46695.6,direct,,BTC
36145,2021-12-14 07:00:00,47045.85,46564.33,46695.6,837.65,39205095.15,47003.44,direct,,BTC
36146,2021-12-14 08:00:00,47534.17,47003.44,47003.44,1338.19,63235165.62,47491.34,direct,,BTC
36147,2021-12-14 09:00:00,47512.63,46823.11,47491.34,936.74,44171605.3,46864.04,direct,,BTC
36148,2021-12-14 10:00:00,47397.42,46830.25,46864.04,964.21,45418251.78,47379.18,direct,,BTC
36149,2021-12-14 11:00:00,47711.69,47214.48,47379.18,950.66,45114540.67,47634.68,direct,,BTC
36150,2021-12-14 12:00:00,47963.31,47534.38,47634.68,1781.2,85109162.85,47534.6,direct,,BTC
36151,2021-12-14 13:00:00,47683.66,47010.23,47534.6,1959.01,92666799.6,47192.28,direct,,BTC
36152,2021-12-14 14:00:00,47334.8,46837.05,47192.28,1673.17,78736080.19,47307.98,direct,,BTC
36153,2021-12-14 15:00:00,47530.96,46661.82,47307.98,1759.57,83013095.98,46841.6,direct,,BTC
36154,2021-12-14 16:00:00,47141.11,46615.45,46841.6,2086.25,97834161.61,46742.35,direct,,BTC
36155,2021-12-14 17:00:00,47090.37,46575.92,46742.35,1710.73,80114813.83,46628.6,direct,,BTC
36156,2021-12-14 18:00:00,46960.88,46471.44,46628.6,1772.86,82780332.31,46671.56,direct,,BTC
36157,2021-12-14 19:00:00,47082.8,46659.37,46671.56,1479.79,69436602.06,46874.35,direct,,BTC
36158,2021-12-14 20:00:00,47882.99,46864.91,46874.35,3201.24,152049858.48,47803.0,direct,,BTC
36159,2021-12-14 21:00:00,48665.63,47780.83,47803.0,3156.65,152504884.05,48311.28,direct,,BTC
36160,2021-12-14 22:00:00,48479.58,48025.65,48311.28,1148.63,55453336.61,48297.56,direct,,BTC
36161,2021-12-14 23:00:00,48456.36,48173.89,48297.56,790.94,38199456.93,48387.69,direct,,BTC
36162,2021-12-15 00:00:00,48747.59,48098.14,48387.69,1670.42,80765167.34,48156.57,direct,,BTC
36163,2021-12-15 01:00:00,48188.31,47984.99,48156.57,687.16,33048703.77,48087.29,direct,,BTC
36164,2021-12-15 02:00:00,48110.3,47864.3,48087.29,653.39,31326284.03,48008.83,direct,,BTC
36165,2021-12-15 03:00:00,48306.09,47938.04,48008.83,706.96,33987493.15,48283.55,direct,,BTC
36166,2021-12-15 04:00:00,48441.45,48109.52,48283.55,804.56,38842757.82,48255.51,direct,,BTC
36167,2021-12-15 05:00:00,48323.95,48062.04,48255.51,675.32,32521359.65,48132.69,direct,,BTC
36168,2021-12-15 06:00:00,48335.26,48045.6,48132.69,361.79,17430560.0,48083.63,direct,,BTC
36169,2021-12-15 07:00:00,48343.35,47960.36,48083.63,643.27,30998342.6,48224.11,direct,,BTC
36170,2021-12-15 08:00:00,48769.21,48224.07,48224.11,980.13,47589903.14,48596.05,direct,,BTC
36171,2021-12-15 09:00:00,48614.37,48415.19,48596.05,678.14,32888645.65,48512.92,direct,,BTC
36172,2021-12-15 10:00:00,48604.61,48225.1,48512.92,788.31,38135227.71,48263.27,direct,,BTC
36173,2021-12-15 11:00:00,48374.88,48119.24,48263.27,809.51,39042486.95,48147.72,direct,,BTC
36174,2021-12-15 12:00:00,48294.59,47566.08,48147.72,1731.47,82980391.48,47609.66,direct,,BTC
36175,2021-12-15 13:00:00,47823.56,47452.32,47609.66,1289.91,61488196.41,47665.6,direct,,BTC
36176,2021-12-15 14:00:00,47772.99,47231.49,47665.6,1543.56,73283084.57,47381.64,direct,,BTC
36177,2021-12-15 15:00:00,47473.65,46613.63,47381.64,3564.72,167593564.05,46650.23,direct,,BTC
36178,2021-12-15 16:00:00,47043.47,46562.1,46650.23,2543.93,119186895.51,47031.43,direct,,BTC
36179,2021-12-15 17:00:00,47367.87,46902.9,47031.43,1792.47,84453643.94,47118.94,direct,,BTC
36180,2021-12-15 18:00:00,48237.47,47041.68,47118.94,2693.47,128347805.81,47833.33,direct,,BTC
36181,2021-12-15 19:00:00,49235.1,47209.36,47833.33,10216.45,495658515.32,48693.17,direct,,BTC
36182,2021-12-15 20:00:00,49499.91,48587.35,48693.17,5179.43,254599690.37,49238.88,direct,,BTC
