,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
46649,2025-02-18 10:00:00,95866.09,95628.44,95766.58,199.63,19117996.45,95736.4,direct,
46650,2025-02-18 11:00:00,95768.61,95555.08,95736.4,201.17,19245126.76,95625.77,direct,
46651,2025-02-18 12:00:00,96263.59,95597.06,95625.77,586.12,56271799.37,96183.56,direct,
46652,2025-02-18 13:00:00,96448.89,96108.84,96183.56,647.3,62318204.4,96223.34,direct,
46653,2025-02-18 14:00:00,96736.69,95408.57,96223.34,2311.56,222013515.85,95511.9,direct,
46654,2025-02-18 15:00:00,95702.7,95185.18,95511.9,1967.78,187850057.83,95534.35,direct,
46655,2025-02-18 16:00:00,95620.8,94591.07,95534.35,2239.13,212740414.69,94616.71,direct,
46656,2025-02-18 17:00:00,94854.38,94080.07,94616.71,2420.51,228551483.33,94080.07,direct,
46657,2025-02-18 18:00:00,94306.67,93566.32,94080.07,3337.1,313388710.26,93901.11,direct,
46658,2025-02-18 19:00:00,94363.48,93361.47,93901.11,2264.1,212230451.57,94061.81,direct,
46659,2025-02-18 20:00:00,94432.09,93706.64,94061.81,1972.7,185558250.6,94175.61,direct,
46660,2025-02-18 21:00:00,95300.53,94098.69,94175.61,2496.62,236889367.43,95016.67,direct,
46661,2025-02-18 22:00:00,95476.49,94844.9,95016.67,544.1,51796770.37,95270.75,direct,
46662,2025-02-18 23:00:00,95637.71,95230.34,95270.75,708.08,67572509.71,95630.67,direct,
46663,2025-02-19 00:00:00,95796.45,95259.96,95630.67,814.14,77777637.93,95305.14,direct,
46664,2025-02-19 01:00:00,95440.34,95032.61,95305.14,663.57,63155011.74,95438.43,direct,
46665,2025-02-19 02:00:00,95927.52,95424.6,95438.43,549.6,52558831.13,95802.13,direct,
46666,2025-02-19 03:00:00,95810.74,95550.94,95802.13,376.53,36038874.26,95692.53,direct,
46667,2025-02-19 04:00:00,95748.76,95221.8,95692.53,412.76,39423682.73,95221.8,direct,
46668,2025-02-19 05:00:00,95323.57,95034.97,95221.8,345.0,32843953.1,95268.73,direct,
46669,2025-02-19 06:00:00,95648.08,95228.05,95268.73,293.83,28036648.86,95603.34,direct,
46670,2025-02-19 07:00:00,95833.28,95580.66,95603.34,311.89,29850936.97,95679.44,direct,
46671,2025-02-19 08:00:00,95852.82,95619.83,95679.44,255.29,24445698.43,95628.53,direct,
46672,2025-02-19 09:00:00,96003.1,95620.37,95628.53,334.28,32031239.25,95929.17,direct,
46673,2025-02-19 10:00:00,96455.69,95928.78,95929.17,767.45,73896754.88,96320.79,direct,
46674,2025-02-19 11:00:00,96420.62,96218.02,96320.79,280.09,26974302.74,96415.42,direct,
46675,2025-02-19 12:00:00,96493.12,96163.39,96415.42,479.33,46184022.85,96167.24,direct,
46676,2025-02-19 13:00:00,96489.26,96167.21,96167.24,540.93,52103618.56,96294.05,direct,
46677,2025-02-19 14:00:00,96710.14,95688.47,96294.05,1571.67,151241008.92,95760.81,direct,
46678,2025-02-19 15:00:00,96393.44,95528.88,95760.81,1517.85,145686712.3,95933.74,direct,
46679,2025-02-19 16:00:00,96370.4,95932.97,95933.74,815.14,78401377.93,96304.9,direct,
46680,2025-02-19 17:00:00,96489.42,96131.1,96304.9,783.22,75447720.51,96398.92,direct,
46681,2025-02-19 18:00:00,96418.42,95629.45,96398.92,1187.85,113956018.37,95666.04,direct,
46682,2025-02-19 19:00:00,96223.81,95416.06,95666.04,1399.63,134219336.57,96199.11,direct,
46683,2025-02-19 20:00:00,96478.98,96099.84,96199.11,1778.1,171289636.71,96172.32,direct,
46684,2025-02-19 21:00:00,96471.69,96058.69,96172.32,511.01,49207388.04,96318.08,direct,
46685,2025-02-19 22:00:00,96604.16,96311.55,96318.08,371.08,35795866.22,96538.51,direct,
46686,2025-02-19 23:00:00,96885.35,96532.21,96538.51,688.28,66558413.48,96640.99,direct,
46687,2025-02-20 00:00:00,96861.61,96430.11,96640.99,520.13,50247131.85,96860.57,direct,
46688,2025-02-20 01:00:00,97001.47,96652.02,96860.57,544.79,52722381.6,96777.78,direct,
46689,2025-02-20 02:00:00,97284.7,96763.82,96777.78,771.26,74786679.71,97150.6,direct,
46690,2025-02-20 03:00:00,97373.22,96993.88,97150.6,590.18,57339952.41,97079.04,direct,
46691,2025-02-20 04:00:00,97355.44,97063.49,97079.04,466.5,45346863.91,97231.44,direct,
46692,2025-02-20 05:00:00,97233.88,96861.62,97231.44,663.34,64388790.19,96931.48,direct,
46693,2025-02-20 06:00:00,96999.7,96802.49,96931.48,393.88,38170786.16,96923.8,direct,
46694,2025-02-20 07:00:00,97107.36,96825.25,96923.8,397.5,38545062.19,96889.89,direct,
46695,2025-02-20 08:00:00,97220.99,96815.12,96889.89,328.4,31849565.06,97176.42,direct,
46696,2025-02-20 09:00:00,97287.13,97165.35,97176.42,374.46,36408130.44,97206.59,direct,
46697,2025-02-20 10:00:00,97385.09,97112.44,97206.59,473.39,46035672.37,97385.09,direct,
46698,2025-02-20 11:00:00,97399.19,97176.28,97385.09,352.43,34289050.66,97223.63,direct,
46699,2025-02-20 12:00:00,97559.54,97221.66,97223.63,569.12,55455268.7,97443.8,direct,
46700,2025-02-20 13:00:00,97584.26,97298.48,97443.8,675.29,65804638.04,97571.44,direct,
46701,2025-02-20 14:00:00,98076.07,96897.15,97571.44,2711.56,264782355.23,96987.58,direct,
46702,2025-02-20 15:00:00,97327.48,96826.66,96987.58,2013.62,195499573.92,96917.03,direct,
46703,2025-02-20 16:00:00,97988.72,96897.12,96917.03,1698.3,165664654.25,97562.5,direct,
46704,2025-02-20 17:00:00,98036.49,97551.2,97562.5,1271.7,124480448.44,97990.72,direct,
46705,2025-02-20 18:00:00,98469.97,97980.83,97990.72,1532.48,150595385.19,98334.6,direct,
46706,2025-02-20 19:00:00,98556.05,98271.9,98334.6,1136.23,111838524.98,98455.98,direct,
46707,2025-02-20 20:00:00,98763.14,98350.72,98455.98,1636.03,161279343.2,98508.19,direct,
46708,2025-02-20 21:00:00,98553.98,98048.2,98508.19,706.26,69411681.47,98128.46,direct,
46709,2025-02-20 22:00:00,98415.01,98107.22,98128.46,485.53,47696724.86,98166.16,direct,
46710,2025-02-20 23:00:00,98545.07,98150.17,98166.16,756.09,74385709.87,98345.66,direct,
46711,2025-02-21 00:00:00,98540.89,98119.71,98345.66,618.71,60840421.5,98268.93,direct,
46712,2025-02-21 01:00:00,98396.47,98143.65,98268.93,478.8,47042501.5,98352.66,direct,
46713,2025-02-21 02:00:00,98414.52,98141.57,98352.66,425.21,41801212.34,98150.21,direct,
46714,2025-02-21 03:00:00,98322.41,98123.31,98150.21,410.43,40306609.22,98176.22,direct,
46715,2025-02-21 04:00:00,98314.99,98156.81,98176.22,364.98,35862219.77,98238.01,direct,
46716,2025-02-21 05:00:00,98427.83,98200.33,98238.01,365.74,35964340.15,98372.67,direct,
46717,2025-02-21 06:00:00,98454.13,98333.37,98372.67,323.31,31818236.96,98428.57,direct,
46718,2025-02-21 07:00:00,98630.5,98210.76,98428.57,496.63,48864058.64,98217.98,direct,
46719,2025-02-21 08:00:00,98292.83,98159.49,98217.98,257.27,25274082.47,98247.0,direct,
46720,2025-02-21 09:00:00,98933.18,98143.64,98247.0,963.31,94967389.76,98379.03,direct,
46721,2025-02-21 10:00:00,98695.9,98273.5,98379.03,433.77,42725059.84,98643.76,direct,
46722,2025-02-21 11:00:00,98841.23,98514.83,98643.76,473.45,46725945.28,98663.52,direct,
46723,2025-02-21 12:00:00,98985.42,98564.03,98663.52,701.24,69286842.88,98936.77,direct,
46724,2025-02-21 13:00:00,99519.21,98833.36,98936.77,2278.37,226232422.34,99384.32,direct,
46725,2025-02-21 14:00:00,99411.0,98385.22,99384.32,2669.47,263955555.97,98814.96,direct,
46726,2025-02-21 15:00:00,99359.94,97185.46,98814.96,5568.96,546254359.6,98127.48,direct,
46727,2025-02-21 16:00:00,98769.99,97767.77,98127.48,3298.12,324306037.45,98231.98,direct,
46728,2025-02-21 17:00:00,98454.41,96825.66,98231.98,3112.03,303222461.06,96967.51,direct,
46729,2025-02-21 18:00:00,97231.34,96507.87,96967.51,3133.36,303592786.82,96523.45,direct,
46730,2025-02-21 19:00:00,96810.52,95188.7,96523.45,4284.57,410667541.36,95241.65,direct,
46731,2025-02-21 20:00:00,95615.66,94775.25,95241.65,4804.02,457299619.26,94957.56,direct,
46732,2025-02-21 21:00:00,95396.37,94919.79,94957.56,2385.98,227007088.68,95313.23,direct,
46733,2025-02-21 22:00:00,95859.62,95175.1,95313.23,1284.14,122704552.75,95788.64,direct,
46734,2025-02-21 23:00:00,96196.83,95615.6,95788.64,1273.0,122183772.11,96150.27,direct,
46735,2025-02-22 00:00:00,96206.28,95771.79,96150.27,1403.01,134713305.06,96185.35,direct,
46736,2025-02-22 01:00:00,96457.56,96120.0,96185.35,754.65,72657080.03,96233.79,direct,
46737,2025-02-22 02:00:00,96461.2,96111.39,96233.79,535.06,51519651.02,96347.48,direct,
46738,2025-02-22 03:00:00,96377.22,96171.14,96347.48,400.58,38567968.59,96303.34,direct,
46739,2025-02-22 04:00:00,96486.12,96287.99,96303.34,378.62,36498975.83,96406.69,direct,
46740,2025-02-22 05:00:00,96531.17,96323.99,96406.69,309.98,29902057.44,96513.94,direct,
46741,2025-02-22 06:00:00,96574.64,96338.8,96513.94,329.85,31816148.37,96400.5,direct,
46742,2025-02-22 07:00:00,96518.27,96295.17,96400.5,323.27,31175628.91,96296.24,direct,
46743,2025-02-22 08:00:00,96345.56,96138.94,96296.24,406.17,39091757.01,96201.37,direct,
46744,2025-02-22 09:00:00,96511.2,96151.64,96201.37,396.93,38255913.34,96485.52,direct,
46745,2025-02-22 10:00:00,96573.85,96424.52,96485.52,404.47,39033236.63,96486.43,direct,
46746,2025-02-22 11:00:00,96619.29,96481.78,96486.43,290.56,28053949.36,96576.77,direct,
46747,2025-02-22 12:00:00,96973.86,96563.74,96576.77,612.31,59243651.86,96823.86,direct,
46748,2025-02-22 13:00:00,96893.27,96524.91,96823.86,571.6,55299529.32,96552.43,direct,
46749,2025-02-22 14:00:00,96710.96,96533.11,96552.43,451.54,43627098.1,96537.7,direct,
46750,2025-02-22 15:00:00,96713.71,96497.12,96537.7,507.04,48981915.21,96605.51,direct,
46751,2025-02-22 16:00:00,96811.12,96463.63,96605.51,699.82,67667501.19,96514.97,direct,
46752,2025-02-22 17:00:00,96689.06,96483.43,96514.97,474.33,45822914.39,96632.75,direct,
46753,2025-02-22 18:00:00,96821.36,96414.72,96632.75,510.11,49306690.27,96455.54,direct,
46754,2025-02-22 19:00:00,96673.44,96364.69,96455.54,388.58,37519306.68,96646.1,direct,
46755,2025-02-22 20:00:00,96662.45,96525.15,96646.1,401.6,38792214.79,96585.21,direct,
46756,2025-02-22 21:00:00,96701.87,96529.96,96585.21,373.86,36112854.73,96689.0,direct,
46757,2025-02-22 22:00:00,96733.41,96607.56,96689.0,355.59,34375131.7,96655.03,direct,
46758,2025-02-22 23:00:00,96692.83,96513.48,96655.03,394.23,38086226.36,96580.46,direct,
46759,2025-02-23 00:00:00,96674.04,96509.2,96580.46,411.49,39740521.73,96670.45,direct,
46760,2025-02-23 01:00:00,96670.52,96392.08,96670.45,375.12,36207797.65,96475.81,direct,
46761,2025-02-23 02:00:00,96532.55,96415.26,96475.81,333.37,32160476.82,96436.57,direct,
46762,2025-02-23 03:00:00,96595.85,96416.61,96436.57,379.04,36585586.66,96447.28,direct,
46763,2025-02-23 04:00:00,96547.19,96407.97,96447.28,354.21,34168858.62,96410.37,direct,
46764,2025-02-23 05:00:00,96438.05,96221.86,96410.37,413.37,39820987.67,96222.87,direct,
46765,2025-02-23 06:00:00,96378.86,96163.23,96222.87,364.57,35104924.25,96368.27,direct,
46766,2025-02-23 07:00:00,96599.03,96321.96,96368.27,369.41,35637810.48,96540.06,direct,
46767,2025-02-23 08:00:00,96540.06,96323.78,96540.06,89.2,8599219.81,96385.31,direct,
46768,2025-02-23 09:00:00,96490.32,96275.28,96385.31,103.0,9925951.65,96305.96,direct,
46769,2025-02-23 10:00:00,96317.48,96085.72,96305.96,212.93,20482793.16,96187.79,direct,
46770,2025-02-23 11:00:00,96512.88,95640.67,96211.86,7455.43,716556206.2,96111.99,invert_divide,ETH
46771,2025-02-23 12:00:00,96161.93,95676.68,96121.24,306.69,29404136.45,95741.47,direct,
46772,2025-02-23 13:00:00,95978.65,95734.56,95741.47,310.58,29774837.25,95974.78,direct,
46773,2025-02-23 14:00:00,96040.52,95556.46,95974.78,339.09,32496019.51,95600.42,direct,
46774,2025-02-23 15:00:00,95738.45,95437.53,95600.42,370.92,35458863.23,95456.7,direct,
46775,2025-02-23 16:00:00,95633.98,95429.47,95456.7,296.98,28373113.77,95440.06,direct,
46776,2025-02-23 17:00:00,95762.94,95255.75,95440.06,547.22,52222814.18,95668.27,direct,
46777,2025-02-23 18:00:00,95886.87,95634.3,95668.27,276.58,26491281.57,95754.9,direct,
46778,2025-02-23 19:00:00,95866.15,95727.79,95754.9,149.92,14361920.34,95774.19,direct,
46779,2025-02-23 20:00:00,95830.7,95691.19,95774.19,106.51,10199866.8,95795.32,direct,
46780,2025-02-23 21:00:00,95796.87,95657.5,95795.32,161.43,15454512.2,95775.81,direct,
46781,2025-02-23 22:00:00,95951.53,95541.79,95775.81,213.03,20391269.71,95808.12,direct,
46782,2025-02-23 23:00:00,96332.22,95788.98,95808.12,919.31,88313478.96,96274.12,direct,
46783,2025-02-24 00:00:00,96514.26,96172.51,96274.12,600.15,57841853.56,96263.74,direct,
46784,2025-02-24 01:00:00,96356.56,95787.57,96263.74,579.25,55640854.2,95992.13,direct,
46785,2025-02-24 02:00:00,96201.0,95769.47,95992.13,509.1,48866212.09,95833.4,direct,
46786,2025-02-24 03:00:00,95834.36,95342.25,95833.4,691.5,66124813.02,95445.71,direct,
46787,2025-02-24 04:00:00,95592.42,95086.6,95445.71,810.28,77259742.63,95303.95,direct,
46788,2025-02-24 05:00:00,95772.94,95254.58,95303.95,296.79,28355134.65,95741.2,direct,
46789,2025-02-24 06:00:00,95909.63,95640.09,95741.2,284.15,27217310.16,95878.88,direct,
46790,2025-02-24 07:00:00,95973.42,95728.23,95878.88,290.04,27804416.72,95897.15,direct,
46791,2025-02-24 08:00:00,95944.67,95402.59,95897.15,417.21,39887663.36,95532.03,direct,
46792,2025-02-24 09:00:00,96179.76,95526.97,95532.03,386.14,37019057.05,95799.98,direct,
46793,2025-02-24 10:00:00,95948.51,95391.73,95799.98,325.37,31114503.94,95654.75,direct,
46794,2025-02-24 11:00:00,95879.41,95434.16,95654.75,280.62,26839773.52,95848.21,direct,
46795,2025-02-24 12:00:00,95968.07,95714.01,95848.21,331.34,31753280.05,95808.77,direct,
46796,2025-02-24 13:00:00,96097.99,95366.18,95808.77,1002.69,95997534.8,95599.08,direct,
46797,2025-02-24 14:00:00,95805.11,94572.54,95599.08,2397.25,228220927.49,94674.98,direct,
46798,2025-02-24 15:00:00,94954.12,93823.66,94674.98,3929.36,370738272.76,94315.82,direct,
46799,2025-02-24 16:00:00,94981.77,94150.68,94315.82,1837.08,173725322.7,94407.81,direct,
46800,2025-02-24 17:00:00,95200.01,94311.65,94407.81,1664.57,157852359.61,94654.18,direct,
46801,2025-02-24 18:00:00,94854.98,94137.58,94654.18,1098.52,103819571.5,94174.66,direct,
46802,2025-02-24 19:00:00,94559.17,93678.49,94174.66,1858.92,174949296.51,93943.22,direct,
46803,2025-02-24 20:00:00,94554.14,93791.93,93943.22,3685.7,347398708.9,93990.9,direct,
46804,2025-02-24 21:00:00,94318.11,93594.29,93990.9,1429.19,134317751.56,93963.74,direct,
46805,2025-02-24 22:00:00,93978.94,92394.75,93963.74,2977.77,277480728.67,92444.5,direct,
46806,2025-02-24 23:00:00,92862.67,91349.77,92444.5,3533.16,325197493.57,91536.97,direct,
46807,2025-02-25 00:00:00,92161.83,90933.98,91536.97,3607.27,330586004.04,91855.99,direct,
46808,2025-02-25 01:00:00,92415.72,91183.04,91855.99,2562.61,235473970.78,92035.76,direct,
46809,2025-02-25 02:00:00,92507.71,91601.98,92035.76,1590.75,146447355.41,92375.02,direct,
46810,2025-02-25 03:00:00,92540.35,91954.38,92375.02,1006.53,92827903.1,92172.97,direct,
46811,2025-02-25 04:00:00,92326.56,91850.73,92172.97,784.84,72265702.77,91926.66,direct,
46812,2025-02-25 05:00:00,92109.9,91732.99,91926.66,529.92,48734434.42,92061.38,direct,
46813,2025-02-25 06:00:00,92123.67,91224.04,92061.38,719.85,65950087.62,91274.52,direct,
46814,2025-02-25 07:00:00,91422.32,88369.44,91274.52,7371.45,662178866.46,89353.43,direct,
46815,2025-02-25 08:00:00,90016.35,89045.25,89353.43,1633.96,146587603.81,89404.27,direct,
46816,2025-02-25 09:00:00,89595.55,88279.87,89404.27,1726.42,153504080.62,88293.88,direct,
46817,2025-02-25 10:00:00,88865.82,86860.62,88293.88,4054.38,356001967.29,88185.09,direct,
46818,2025-02-25 11:00:00,89332.92,87606.5,88185.09,1773.89,156790306.04,89234.37,direct,
46819,2025-02-25 12:00:00,89528.12,88920.09,89234.37,2122.56,189269573.2,89401.0,direct,
46820,2025-02-25 13:00:00,89519.88,88745.51,89401.0,1592.77,141911091.11,88819.05,direct,
46821,2025-02-25 14:00:00,89339.4,87023.43,88819.05,4803.84,423472239.06,87109.61,direct,
46822,2025-02-25 15:00:00,87679.71,85944.14,87109.61,8152.95,707386819.0,87147.51,direct,
46823,2025-02-25 16:00:00,87690.57,86103.61,87147.51,5674.09,492712257.91,87391.22,direct,
46824,2025-02-25 17:00:00,87730.97,86759.79,87391.22,4661.58,406678215.99,87162.52,direct,
46825,2025-02-25 18:00:00,87692.37,86830.96,87162.52,3484.56,303725237.5,86984.23,direct,
46826,2025-02-25 19:00:00,87967.94,86419.23,86984.23,3916.95,341040859.86,87845.94,direct,
46827,2025-02-25 20:00:00,88954.88,87538.11,87845.94,7005.18,618010398.66,88093.38,direct,
46828,2025-02-25 21:00:00,88733.88,87689.09,88093.38,1708.98,150739576.16,88723.16,direct,
46829,2025-02-25 22:00:00,89394.9,88456.39,88723.16,1610.39,143148445.73,88761.23,direct,
46830,2025-02-25 23:00:00,89078.22,88607.0,88761.23,990.02,87971682.31,88609.26,direct,
46831,2025-02-26 00:00:00,88617.98,88065.4,88609.26,1019.96,90046011.45,88069.4,direct,
46832,2025-02-26 01:00:00,88745.05,88066.92,88069.4,905.16,79945251.93,88610.79,direct,
46833,2025-02-26 02:00:00,89105.47,88344.45,88610.79,937.45,83144665.98,88920.93,direct,
46834,2025-02-26 03:00:00,89320.19,88816.15,88920.93,976.93,87011009.96,88816.39,direct,
46835,2025-02-26 04:00:00,89152.3,88610.32,88816.39,526.08,46765157.31,88622.07,direct,
46836,2025-02-26 05:00:00,88800.54,88336.84,88622.07,464.82,41206872.25,88348.7,direct,
46837,2025-02-26 06:00:00,88853.44,88348.04,88348.7,372.29,33002919.08,88844.79,direct,
46838,2025-02-26 07:00:00,89097.97,88375.34,88844.79,675.76,59965983.66,88655.23,direct,
46839,2025-02-26 08:00:00,88723.14,88082.81,88655.23,614.96,54332608.4,88432.79,direct,
46840,2025-02-26 09:00:00,89231.96,88402.34,88432.79,638.81,56779207.97,89065.31,direct,
46841,2025-02-26 10:00:00,89251.02,88826.71,89065.31,371.2,33053342.04,89200.97,direct,
46842,2025-02-26 11:00:00,89209.01,88525.71,89200.97,520.28,46220285.76,88560.5,direct,
46843,2025-02-26 12:00:00,88624.86,87551.59,88560.5,1557.03,137281659.54,87882.4,direct,
46844,2025-02-26 13:00:00,88017.6,86979.62,87882.4,2005.48,175645052.89,87105.93,direct,
46845,2025-02-26 14:00:00,87618.79,85397.67,87105.93,6540.77,565356697.16,87532.93,direct,
46846,2025-02-26 15:00:00,88443.93,87322.84,87532.93,3789.81,332813753.15,87462.81,direct,
46847,2025-02-26 16:00:00,87707.96,86196.02,87462.81,3352.34,291248595.73,86715.99,direct,
46848,2025-02-26 17:00:00,87203.05,85606.44,86715.99,2684.13,232285017.22,85964.6,direct,
46849,2025-02-26 18:00:00,86410.64,83478.28,85964.6,9906.15,839258637.25,84203.28,direct,
46850,2025-02-26 19:00:00,84984.54,83683.41,84203.28,4587.96,386564190.16,83786.06,direct,
46851,2025-02-26 20:00:00,84530.95,82199.13,83786.06,8105.55,676397650.18,84296.57,direct,
46852,2025-02-26 21:00:00,85044.07,83389.09,84296.57,4781.44,402497665.78,84506.33,direct,
46853,2025-02-26 22:00:00,85295.79,84071.86,84506.33,2109.94,178643986.29,84329.26,direct,
46854,2025-02-26 23:00:00,84676.56,83818.01,84329.26,1667.08,140271442.91,84128.38,direct,
46855,2025-02-27 00:00:00,84688.98,83956.75,84128.38,2049.4,172875960.78,84633.86,direct,
46856,2025-02-27 01:00:00,85334.47,84235.13,84633.86,1738.58,147444244.58,84667.95,direct,
46857,2025-02-27 02:00:00,85105.32,84163.84,84667.95,2102.56,177795627.34,84232.2,direct,
46858,2025-02-27 03:00:00,85266.88,84222.5,84232.2,1314.71,111396901.27,85158.27,direct,
46859,2025-02-27 04:00:00,85275.6,84625.72,85158.27,824.41,69999053.87,85085.6,direct,
46860,2025-02-27 05:00:00,85880.68,84995.07,85085.6,1031.79,88173570.55,85823.78,direct,
46861,2025-02-27 06:00:00,86654.23,85655.22,85823.78,1018.67,87708006.71,86206.07,direct,
46862,2025-02-27 07:00:00,86521.84,86047.18,86206.07,727.81,62816103.24,86226.69,direct,
46863,2025-02-27 08:00:00,86371.26,85850.01,86226.69,662.09,56983555.34,86014.42,direct,
46864,2025-02-27 09:00:00,86283.15,85816.23,86014.42,630.61,54289646.65,86108.53,direct,
46865,2025-02-27 10:00:00,87006.25,85997.28,86108.53,918.61,79439102.92,86960.52,direct,
46866,2025-02-27 11:00:00,87008.08,86353.51,86960.52,723.91,62738412.64,86642.61,direct,
46867,2025-02-27 12:00:00,86729.82,86207.11,86642.61,879.52,75996000.75,86264.93,direct,
46868,2025-02-27 13:00:00,86701.35,85727.63,86264.93,2508.99,216294715.62,86054.21,direct,
46869,2025-02-27 14:00:00,86346.34,84891.84,86054.21,4576.53,392275013.5,84914.08,direct,
46870,2025-02-27 15:00:00,86063.85,84592.11,84914.08,4648.7,396819791.33,85445.75,direct,
46871,2025-02-27 16:00:00,85622.84,84304.49,85445.75,3144.23,267338274.73,84400.38,direct,
46872,2025-02-27 17:00:00,84969.36,84287.08,84400.38,2379.56,201052179.18,84503.51,direct,
46873,2025-02-27 18:00:00,84892.19,84417.37,84503.51,2027.06,171562758.48,84525.88,direct,
46874,2025-02-27 19:00:00,84534.38,83505.42,84525.88,2940.91,246960830.39,84012.46,direct,
46875,2025-02-27 20:00:00,84054.57,82601.58,84012.46,5438.28,452287104.89,83401.55,direct,
46876,2025-02-27 21:00:00,84315.99,83118.74,83401.55,2209.32,185060880.4,84299.28,direct,
46877,2025-02-27 22:00:00,84648.0,83801.86,84299.28,702.66,59128665.56,84636.47,direct,
46878,2025-02-27 23:00:00,84858.26,84337.62,84636.47,1102.55,93244758.94,84657.34,direct,
46879,2025-02-28 00:00:00,84822.58,84159.05,84657.34,984.01,83145894.23,84200.67,direct,
46880,2025-02-28 01:00:00,84330.96,81131.57,84200.67,6654.6,548058518.51,81614.91,direct,
46881,2025-02-28 02:00:00,82815.88,79532.2,81614.91,9936.5,802611023.78,80759.62,direct,
46882,2025-02-28 03:00:00,81495.86,80192.01,80759.62,4598.99,371840552.37,80375.99,direct,
46883,2025-02-28 04:00:00,80893.94,79358.99,80375.99,4364.71,349455245.61,80329.34,direct,
46884,2025-02-28 05:00:00,80455.43,79069.76,80329.34,3015.57,240403517.61,79856.48,direct,
46885,2025-02-28 06:00:00,80349.84,78958.92,79856.48,2732.92,217278347.38,79270.3,direct,
46886,2025-02-28 07:00:00,80165.22,78784.7,79270.3,2294.24,182064982.28,79126.58,direct,
46887,2025-02-28 08:00:00,79350.91,78203.72,79126.58,2840.03,223601510.09,78912.99,direct,
46888,2025-02-28 09:00:00,80667.18,78838.15,78912.99,3492.06,279855366.53,80302.36,direct,
46889,2025-02-28 10:00:00,80427.06,79531.73,80302.36,1242.91,99264555.02,79983.25,direct,
46890,2025-02-28 11:00:00,80794.48,79947.11,79983.25,1205.54,96938330.53,80474.68,direct,
46891,2025-02-28 12:00:00,80783.16,80039.7,80474.68,2095.74,168395990.42,80746.58,direct,
46892,2025-02-28 13:00:00,81696.46,80572.27,80746.58,3993.33,324209706.66,81465.52,direct,
46893,2025-02-28 14:00:00,82517.77,81058.1,81465.52,5555.44,455125452.43,82082.43,direct,
46894,2025-02-28 15:00:00,84451.32,81973.18,82082.43,6507.21,543491197.02,84021.88,direct,
46895,2025-02-28 16:00:00,84929.18,83503.73,84021.88,3858.32,324609304.47,84366.85,direct,
46896,2025-02-28 17:00:00,84407.38,83575.31,84366.85,2677.68,224899547.57,83604.86,direct,
46897,2025-02-28 18:00:00,85114.25,83188.74,83604.86,3692.51,310709913.07,84451.63,direct,
46898,2025-02-28 19:00:00,84789.1,84200.49,84451.63,2056.29,173728373.55,84425.26,direct,
46899,2025-02-28 20:00:00,84786.15,83590.62,84425.26,3082.94,259071722.08,84166.32,direct,
46900,2025-02-28 21:00:00,84575.57,83983.28,84166.32,1414.15,119109975.67,84217.32,direct,
46901,2025-02-28 22:00:00,84426.11,83862.79,84217.32,697.33,58672377.99,84113.69,direct,
46902,2025-02-28 23:00:00,84511.74,83986.88,84113.69,546.17,45997870.27,84322.57,direct,
46903,2025-03-01 00:00:00,84588.47,83798.96,84322.57,628.38,52906420.69,83832.24,direct,
46904,2025-03-01 01:00:00,84815.82,83815.03,83832.24,1176.28,99175427.15,84621.85,direct,
46905,2025-03-01 02:00:00,85637.55,84328.7,84621.85,1701.42,144734683.8,85217.94,direct,
46906,2025-03-01 03:00:00,85476.18,84944.02,85217.94,870.27,74138616.96,85310.45,direct,
46907,2025-03-01 04:00:00,86537.62,85292.93,85310.45,1206.01,103751872.16,86173.31,direct,
46908,2025-03-01 05:00:00,86253.57,85568.91,86173.31,538.19,46235959.11,85575.51,direct,
46909,2025-03-01 06:00:00,85644.64,84853.53,85575.51,766.52,65290936.36,85045.67,direct,
46910,2025-03-01 07:00:00,85046.16,84712.68,85045.67,1463.75,124290249.12,84717.19,direct,
46911,2025-03-01 08:00:00,85312.73,84717.15,84717.19,418.38,35632113.11,85290.61,direct,
46912,2025-03-01 09:00:00,85490.36,85108.81,85290.61,397.13,33908203.7,85367.68,direct,
46913,2025-03-01 10:00:00,85417.74,84780.89,85367.68,546.53,46484166.95,84876.37,direct,
46914,2025-03-01 11:00:00,84941.43,84358.88,84876.37,609.05,51539187.32,84613.85,direct,
46915,2025-03-01 12:00:00,84913.66,84455.66,84613.85,450.53,38146905.28,84748.67,direct,
46916,2025-03-01 13:00:00,84914.1,84327.44,84748.67,643.78,54402034.19,84503.31,direct,
46917,2025-03-01 14:00:00,84830.04,84402.92,84503.31,612.63,51826835.35,84686.7,direct,
46918,2025-03-01 15:00:00,84870.87,84531.33,84686.7,702.5,59511563.89,84772.17,direct,
46919,2025-03-01 16:00:00,85250.63,84679.4,84772.17,905.53,76936109.3,85238.85,direct,
46920,2025-03-01 17:00:00,85342.54,84936.07,85238.85,760.01,64694956.23,85192.7,direct,
46921,2025-03-01 18:00:00,85311.01,85052.81,85192.7,614.33,52335336.62,85299.07,direct,
46922,2025-03-01 19:00:00,85539.72,85189.68,85299.07,860.37,73407541.33,85459.86,direct,
46923,2025-03-01 20:00:00,85570.55,85327.3,85459.86,461.71,39461563.46,85513.8,direct,
46924,2025-03-01 21:00:00,86137.54,85281.32,85513.8,700.01,59975567.33,86064.03,direct,
